fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
P596Fg005_1_P597Fg004_0,P596Fg005_P597Fg004,4,3,2,2,0,"[[False, 0, 2], [False, 1, 2], [False, 2, 2]]","[[500, 0, 0, 500], [500, 250, 0, 500], [500, 500, 0, 500]]","[[4317, 2558, 3573, 2081], [4067, 2558, 3573, 2081], [3817, 2558, 3573, 2081]]"
P596Fg045_1_P598Fg021_1,P596Fg045_P598Fg021,2,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 250, 0]]","[[4147, 2716, 3556, 2037]]"
P596Fg012_1_P598Fg036_0,P596Fg012_P598Fg036,2,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[750, 0, 0, 250], [750, 250, 0, 250]]","[[4086, 2671, 3044, 2202], [3836, 2671, 3044, 2202]]"
P596Fg060_1_P598Fg011_0,P596Fg060_P598Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[4082, 3039, 3556, 1582]]"
P589Fg002_1_P598Fg008_0,P589Fg002_P598Fg008,17,15,14,1,0,"[[False, 0, 5], [False, 0, 5], [False, 0, 6], [False, 0, 6], [False, 1, 5], [False, 1, 5], [False, 1, 6], [False, 1, 6], [False, 2, 6], [False, 3, 5], [False, 3, 6], [False, 4, 5], [False, 4, 6], [False, 5, 5], [False, 5, 6]]","[[2500, 0, 0, 1250], [2500, 0, 0, 1500], [2500, 250, 0, 1250], [2500, 250, 0, 1500], [2500, 0, 0, 1250], [2500, 0, 0, 1500], [2500, 250, 0, 1250], [2500, 250, 0, 1500], [2500, 500, 0, 1500], [2500, 750, 0, 1250], [2500, 750, 0, 1500], [2500, 1000, 0, 1250], [2500, 1000, 0, 1500], [2500, 1250, 0, 1250], [2500, 1250, 0, 1500]]","[[4227, 3838, 2938, 1865], [4227, 3838, 2688, 1865], [3977, 3838, 2938, 1865], [3977, 3838, 2688, 1865], [4227, 3838, 2938, 1865], [4227, 3838, 2688, 1865], [3977, 3838, 2938, 1865], [3977, 3838, 2688, 1865], [3727, 3838, 2688, 1865], [3477, 3838, 2938, 1865], [3477, 3838, 2688, 1865], [3227, 3838, 2938, 1865], [3227, 3838, 2688, 1865], [2977, 3838, 2938, 1865], [2977, 3838, 2688, 1865]]"
P596Fg027_0_P598Fg009_1,P596Fg027_P598Fg009,3,3,1,1,0,"[[False, 0, 5], [False, 0, 6], [False, 0, 9]]","[[0, 0, 1000, 1250], [0, 0, 1000, 1500], [0, 0, 1000, 2250]]","[[3633, 1746, 3499, 2644], [3633, 1746, 3249, 2644], [3633, 1746, 2499, 2644]]"
P589Fg002_1_P596Fg054_0,P589Fg002_P596Fg054,2,1,1,0,0,"[[False, 1, 0]]","[[2500, 250, 0, 0]]","[[3977, 3838, 4127, 2248]]"
P589Fg009_1_P598Fg011_0,P589Fg009_P598Fg011,1,1,1,0,0,"[[False, 1, 0]]","[[750, 250, 0, 0]]","[[3583, 2999, 3556, 1582]]"
P589Fg004_0_P590Fg029_1,P589Fg004_P590Fg029,3,2,2,1,0,"[[False, 1, 1], [False, 2, 1]]","[[0, 250, 1250, 250], [0, 500, 1250, 250]]","[[3929, 1218, 3847, 2747], [3679, 1218, 3847, 2747]]"
P596Fg056_1_P597Fg023_0,P596Fg056_P597Fg023,5,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[500, 0, 0, 250], [500, 250, 0, 250]]","[[4183, 2901, 3360, 2269], [3933, 2901, 3360, 2269]]"
P589Fg001_1_P598Fg002_0,P589Fg001_P598Fg002,6,6,5,2,0,"[[False, 1, 9], [False, 1, 9], [False, 2, 8], [False, 2, 9], [False, 3, 9], [False, 3, 9]]","[[1000, 250, 0, 2250], [1000, 500, 0, 2000], [1000, 500, 0, 2250], [1000, 750, 0, 2250], [1000, 250, 0, 2250], [1000, 750, 0, 2250]]","[[3815, 2952, 1103, 1434], [3565, 2952, 1353, 1434], [3565, 2952, 1103, 1434], [3315, 2952, 1103, 1434], [3815, 2952, 1103, 1434], [3315, 2952, 1103, 1434]]"
P596Fg010_1_P598Fg032_0,P596Fg010_P598Fg032,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3799, 2725, 3497, 1641]]"
P596Fg024_1_P598Fg012_0,P596Fg024_P598Fg012,1,1,0,0,0,"[[False, 0, 2]]","[[500, 0, 0, 500]]","[[3858, 2526, 3197, 1784]]"
P596Fg069_1_P597Fg061_0,P596Fg069_P597Fg061,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3962, 2640, 3963, 2070]]"
P596Fg010_1_P598Fg022_1,P596Fg010_P598Fg022,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1250, 0]]","[[3799, 2725, 3452, 2607]]"
P596Fg019_1_P598Fg011_0,P596Fg019_P598Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[3650, 2657, 3556, 1582]]"
P596Fg044_1_P598Fg003_0,P596Fg044_P598Fg003,2,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[750, 0, 0, 250], [750, 250, 0, 250]]","[[4138, 2572, 3633, 1296], [3888, 2572, 3633, 1296]]"
P589Fg001_1_P593Fg002_0,P589Fg001_P593Fg002,7,3,2,2,0,"[[False, 1, 2], [False, 2, 2], [False, 3, 2]]","[[1000, 250, 0, 500], [1000, 500, 0, 500], [1000, 750, 0, 500]]","[[3815, 2952, 3089, 2310], [3565, 2952, 3089, 2310], [3315, 2952, 3089, 2310]]"
P589Fg001_1_P589Fg006_0,P589Fg001_P589Fg006,1,1,0,0,0,"[[False, 2, 2]]","[[1000, 500, 0, 500]]","[[3565, 2952, 1307, 2263]]"
P596Fg063_1_P597Fg040_0,P596Fg063_P597Fg040,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3911, 2799, 3474, 2260]]"
P596Fg038_1_P597Fg027_1,P596Fg038_P597Fg027,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 750, 0]]","[[3476, 2247, 3537, 2601]]"
P596Fg039_1_P598Fg005_0,P596Fg039_P598Fg005,1,1,0,0,0,"[[False, 0, 3]]","[[500, 0, 0, 750]]","[[3668, 2195, 3268, 1563]]"
P596Fg002_1_P598Fg003_0,P596Fg002_P598Fg003,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3703, 2675, 3633, 1296]]"
P596Fg054_1_P597Fg011_0,P596Fg054_P597Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[4127, 2748, 3604, 2047]]"
P596Fg029_1_P598Fg010_0,P596Fg029_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[250, 0, 0, 250], [250, 0, 0, 500]]","[[3901, 2090, 3459, 1384], [3901, 2090, 3209, 1384]]"
P596Fg035_1_P598Fg001_0,P596Fg035_P598Fg001,4,4,2,0,0,"[[False, 0, 1], [False, 0, 5], [False, 1, 1], [False, 1, 5]]","[[500, 0, 0, 250], [500, 0, 0, 1250], [500, 250, 0, 250], [500, 250, 0, 1250]]","[[3923, 2358, 3501, 1367], [3923, 2358, 2501, 1367], [3673, 2358, 3501, 1367], [3673, 2358, 2501, 1367]]"
P596Fg035_1_P597Fg011_0,P596Fg035_P597Fg011,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0]]","[[3923, 2358, 3604, 2047], [3673, 2358, 3604, 2047]]"
P589Fg009_1_P596Fg081_0,P589Fg009_P596Fg081,2,1,0,0,0,"[[False, 1, 2]]","[[750, 250, 0, 500]]","[[3583, 2999, 3762, 2717]]"
P596Fg035_1_P597Fg020_0,P596Fg035_P597Fg020,2,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[500, 0, 0, 250], [500, 250, 0, 250]]","[[3923, 2358, 3367, 1901], [3673, 2358, 3367, 1901]]"
P596Fg070_1_P597Fg068_0,P596Fg070_P597Fg068,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3973, 2727, 3576, 2162]]"
P589Fg006_1_P598Fg010_0,P589Fg006_P598Fg010,16,16,16,1,0,"[[False, 0, 1], [False, 0, 2], [False, 1, 1], [False, 1, 2], [False, 2, 1], [False, 2, 2], [False, 3, 1], [False, 3, 2], [False, 4, 1], [False, 4, 2], [False, 5, 1], [False, 5, 2], [False, 6, 1], [False, 6, 2], [False, 7, 1], [False, 7, 2]]","[[3750, 0, 0, 250], [3750, 0, 0, 500], [3750, 250, 0, 250], [3750, 250, 0, 500], [3750, 500, 0, 250], [3750, 500, 0, 500], [3750, 750, 0, 250], [3750, 750, 0, 500], [3750, 1000, 0, 250], [3750, 1000, 0, 500], [3750, 1250, 0, 250], [3750, 1250, 0, 500], [3750, 1500, 0, 250], [3750, 1500, 0, 500], [3750, 1750, 0, 250], [3750, 1750, 0, 500]]","[[5057, 1763, 3459, 1384], [5057, 1763, 3209, 1384], [5057, 2013, 3459, 1384], [5057, 2013, 3209, 1384], [5057, 2263, 3459, 1384], [5057, 2263, 3209, 1384], [5057, 2513, 3459, 1384], [5057, 2513, 3209, 1384], [5057, 2763, 3459, 1384], [5057, 2763, 3209, 1384], [5057, 3013, 3459, 1384], [5057, 3013, 3209, 1384], [5057, 3263, 3459, 1384], [5057, 3263, 3209, 1384], [5057, 3513, 3459, 1384], [5057, 3513, 3209, 1384]]"
P596Fg007_1_P597Fg025_0,P596Fg007_P597Fg025,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3922, 2946, 3847, 2210]]"
P589Fg009_1_P590Fg024_0,P589Fg009_P590Fg024,1,1,1,0,0,"[[False, 1, 1]]","[[750, 250, 0, 250]]","[[3583, 2999, 3643, 1555]]"
P596Fg053_1_P597Fg027_1,P596Fg053_P597Fg027,1,1,1,0,0,"[[True, 0, 0]]","[[750, 0, 750, 0]]","[[4003, 3017, 3537, 2601]]"
P589Fg011_1_P598Fg033_0,P589Fg011_P598Fg033,2,2,1,0,0,"[[False, 0, 1], [False, 2, 1]]","[[750, 0, 0, 250], [750, 500, 0, 250]]","[[4250, 2932, 3745, 1875], [3750, 2932, 3745, 1875]]"
P589Fg008_1_P589Fg011_1,P589Fg008_P589Fg011,2,1,1,0,0,"[[True, 1, 3]]","[[1000, 250, 750, 750]]","[[3638, 2966, 3500, 2932]]"
P596Fg043_1_P598Fg005_0,P596Fg043_P598Fg005,1,1,0,0,0,"[[False, 0, 3]]","[[500, 0, 0, 750]]","[[3854, 2502, 3268, 1563]]"
P589Fg002_1_P598Fg006_0,P589Fg002_P598Fg006,1,1,1,0,0,"[[False, 1, 1]]","[[2500, 250, 0, 250]]","[[3977, 3838, 3870, 1816]]"
P589Fg005_1_P598Fg015_0,P589Fg005_P598Fg015,4,4,3,2,0,"[[False, 0, 1], [False, 0, 2], [False, 0, 3], [False, 2, 3]]","[[750, 0, 0, 250], [750, 0, 0, 500], [750, 0, 0, 750], [750, 500, 0, 750]]","[[3934, 2857, 3682, 1779], [3934, 2857, 3432, 1779], [3934, 2857, 3182, 1779], [3434, 2857, 3182, 1779]]"
P589Fg005_1_P597Fg010_0,P589Fg005_P597Fg010,1,1,1,0,0,"[[False, 0, 0]]","[[750, 0, 0, 0]]","[[3934, 2857, 3767, 1860]]"
P589Fg003_1_P597Fg056_0,P589Fg003_P597Fg056,3,3,2,1,0,"[[False, 1, 0], [False, 2, 0], [False, 4, 0]]","[[2750, 250, 0, 0], [2750, 500, 0, 0], [2750, 1000, 0, 0]]","[[3955, 4011, 3528, 2216], [3705, 4011, 3528, 2216], [3205, 4011, 3528, 2216]]"
P596Fg040_1_P596Fg081_0,P596Fg040_P596Fg081,1,1,0,0,0,"[[False, 1, 2]]","[[500, 250, 0, 500]]","[[3672, 2316, 3762, 2717]]"
P596Fg037_1_P598Fg020_0,P596Fg037_P598Fg020,4,4,3,1,0,"[[False, 0, 2], [False, 0, 3], [False, 1, 2], [False, 1, 3]]","[[500, 0, 0, 500], [500, 0, 0, 750], [500, 250, 0, 500], [500, 250, 0, 750]]","[[3797, 2211, 3394, 1606], [3797, 2211, 3144, 1606], [3547, 2211, 3394, 1606], [3547, 2211, 3144, 1606]]"
P589Fg010_1_P596Fg067_1,P589Fg010_P596Fg067,1,1,1,0,0,"[[True, 1, 0]]","[[750, 250, 500, 0]]","[[3974, 2859, 3981, 2332]]"
P596Fg070_1_P597Fg020_0,P596Fg070_P597Fg020,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3973, 2727, 3367, 1901]]"
P596Fg050_1_P598Fg020_0,P596Fg050_P598Fg020,2,2,1,1,0,"[[False, 0, 2], [False, 0, 3]]","[[500, 0, 0, 500], [500, 0, 0, 750]]","[[3960, 2472, 3394, 1606], [3960, 2472, 3144, 1606]]"
P596Fg043_1_P597Fg041_1,P596Fg043_P597Fg041,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1000, 0]]","[[3854, 2502, 3700, 2609]]"
P590Fg035_1_P598Fg011_0,P590Fg035_P598Fg011,1,1,1,0,0,"[[False, 1, 0]]","[[1250, 250, 0, 0]]","[[3986, 2950, 3556, 1582]]"
P596Fg056_1_P598Fg018_0,P596Fg056_P598Fg018,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[4183, 2901, 3673, 1960]]"
P589Fg004_1_P598Fg026_0,P589Fg004_P598Fg026,1,1,0,0,0,"[[False, 3, 0]]","[[2750, 750, 0, 0]]","[[3429, 3968, 3607, 1673]]"
P596Fg051_1_P598Fg014_0,P596Fg051_P598Fg014,1,1,1,0,0,"[[False, 0, 1]]","[[1000, 0, 0, 250]]","[[3794, 2742, 3153, 1797]]"
P596Fg011_1_P597Fg012_0,P596Fg011_P597Fg012,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[4041, 2725, 3562, 2092]]"
P596Fg002_1_P597Fg056_0,P596Fg002_P597Fg056,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3703, 2675, 3528, 2216]]"
P596Fg056_1_P597Fg026_0,P596Fg056_P597Fg026,4,4,4,1,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[500, 0, 0, 0], [500, 0, 0, 250], [500, 250, 0, 0], [500, 250, 0, 250]]","[[4183, 2901, 3625, 2002], [4183, 2901, 3375, 2002], [3933, 2901, 3625, 2002], [3933, 2901, 3375, 2002]]"
P596Fg013_1_P597Fg060_0,P596Fg013_P597Fg060,3,2,1,0,0,"[[False, 1, 0], [False, 1, 2]]","[[750, 250, 0, 0], [750, 250, 0, 500]]","[[4158, 2865, 3770, 2373], [4158, 2865, 3270, 2373]]"
P589Fg006_1_P593Fg008_0,P589Fg006_P593Fg008,1,1,0,0,0,"[[False, 4, 0]]","[[3750, 1000, 0, 0]]","[[5057, 2763, 2983, 2494]]"
P596Fg066_0_P598Fg009_1,P596Fg066_P598Fg009,1,1,0,0,0,"[[False, 0, 6]]","[[0, 0, 1000, 1500]]","[[3973, 2131, 3249, 2644]]"
P589Fg002_1_P593Fg008_0,P589Fg002_P593Fg008,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[2500, 0, 0, 0], [2500, 250, 0, 0]]","[[4227, 3838, 2983, 2494], [3977, 3838, 2983, 2494]]"
P596Fg039_1_P597Fg023_1,P596Fg039_P597Fg023,2,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 500, 0]]","[[3668, 2195, 3610, 2769]]"
P596Fg050_1_P597Fg041_1,P596Fg050_P597Fg041,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1000, 0]]","[[3960, 2472, 3700, 2609]]"
P596Fg041_1_P598Fg007_0,P596Fg041_P598Fg007,2,2,0,0,0,"[[False, 0, 2], [False, 0, 5]]","[[500, 0, 0, 500], [500, 0, 0, 1250]]","[[3774, 2273, 3808, 1928], [3774, 2273, 3058, 1928]]"
P596Fg054_1_P597Fg004_0,P596Fg054_P597Fg004,1,1,0,0,0,"[[False, 0, 2]]","[[500, 0, 0, 500]]","[[4127, 2748, 3573, 2081]]"
P596Fg067_1_P596Fg085_1,P596Fg067_P596Fg085,1,1,1,0,0,"[[True, 1, 0]]","[[500, 250, 250, 0]]","[[3731, 2332, 3960, 2631]]"
P596Fg029_1_P597Fg051_0,P596Fg029_P597Fg051,2,2,2,1,0,"[[False, 0, 0], [False, 0, 1]]","[[250, 0, 0, 0], [250, 0, 0, 250]]","[[3901, 2090, 3953, 2216], [3901, 2090, 3703, 2216]]"
P596Fg032_1_P597Fg025_0,P596Fg032_P597Fg025,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3748, 2389, 3847, 2210], [3748, 2389, 3597, 2210]]"
P596Fg050_1_P598Fg010_0,P596Fg050_P598Fg010,2,2,2,1,0,"[[False, 0, 1], [False, 0, 2]]","[[500, 0, 0, 250], [500, 0, 0, 500]]","[[3960, 2472, 3459, 1384], [3960, 2472, 3209, 1384]]"
P589Fg010_1_P598Fg030_0,P589Fg010_P598Fg030,2,2,1,0,0,"[[False, 1, 0], [False, 3, 0]]","[[750, 250, 0, 0], [750, 750, 0, 0]]","[[3974, 2859, 3720, 1765], [3474, 2859, 3720, 1765]]"
P596Fg005_1_P597Fg010_0,P596Fg005_P597Fg010,2,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[500, 0, 0, 0], [500, 250, 0, 0]]","[[4317, 2558, 3767, 1860], [4067, 2558, 3767, 1860]]"
P589Fg003_1_P597Fg052_0,P589Fg003_P597Fg052,2,2,1,0,0,"[[False, 1, 0], [False, 4, 0]]","[[2750, 250, 0, 0], [2750, 1000, 0, 0]]","[[3955, 4011, 3600, 2297], [3205, 4011, 3600, 2297]]"
P596Fg061_1_P598Fg036_0,P596Fg061_P598Fg036,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3971, 2878, 3044, 2202]]"
P589Fg012_0_P597Fg035_1,P589Fg012_P597Fg035,2,2,1,1,0,"[[False, 1, 2], [False, 2, 2]]","[[0, 250, 250, 500], [0, 500, 250, 500]]","[[3900, 1794, 3593, 2294], [3650, 1794, 3593, 2294]]"
P589Fg009_1_P590Fg019_1,P589Fg009_P590Fg019,2,1,1,0,0,"[[True, 1, 0]]","[[750, 250, 750, 0]]","[[3583, 2999, 3763, 2471]]"
P596Fg030_1_P598Fg020_0,P596Fg030_P598Fg020,2,2,1,1,0,"[[False, 0, 2], [False, 0, 3]]","[[750, 0, 0, 500], [750, 0, 0, 750]]","[[3860, 2301, 3394, 1606], [3860, 2301, 3144, 1606]]"
P596Fg010_1_P598Fg011_0,P596Fg010_P598Fg011,1,1,1,0,0,"[[False, 0, 0]]","[[500, 0, 0, 0]]","[[3799, 2725, 3556, 1582]]"
P589Fg004_1_P598Fg034_1,P589Fg004_P598Fg034,2,1,0,0,0,"[[True, 3, 0]]","[[2750, 750, 250, 0]]","[[3429, 3968, 3563, 2151]]"
P596Fg071_1_P598Fg014_0,P596Fg071_P598Fg014,1,1,1,0,0,"[[False, 0, 1]]","[[500, 0, 0, 250]]","[[3995, 2871, 3153, 1797]]"
P596Fg067_1_P598Fg021_0,P596Fg067_P598Fg021,4,2,2,1,0,"[[False, 0, 1], [False, 1, 1]]","[[500, 0, 0, 250], [500, 250, 0, 250]]","[[3981, 2332, 3306, 1787], [3731, 2332, 3306, 1787]]"
P596Fg042_1_P597Fg047_1,P596Fg042_P597Fg047,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1000, 0]]","[[3905, 2441, 3691, 2794]]"
P596Fg060_1_P597Fg004_0,P596Fg060_P597Fg004,1,1,0,0,0,"[[False, 0, 2]]","[[750, 0, 0, 500]]","[[4082, 3039, 3573, 2081]]"
P596Fg051_1_P597Fg061_0,P596Fg051_P597Fg061,1,1,1,0,0,"[[False, 0, 0]]","[[1000, 0, 0, 0]]","[[3794, 2742, 3963, 2070]]"
P596Fg063_1_P598Fg015_0,P596Fg063_P598Fg015,2,2,1,1,0,"[[False, 0, 2], [False, 0, 3]]","[[750, 0, 0, 500], [750, 0, 0, 750]]","[[3911, 2799, 3432, 1779], [3911, 2799, 3182, 1779]]"
P589Fg008_1_P598Fg005_0,P589Fg008_P598Fg005,1,1,0,0,0,"[[False, 1, 3]]","[[1000, 250, 0, 750]]","[[3638, 2966, 3268, 1563]]"
P589Fg003_1_P597Fg020_0,P589Fg003_P597Fg020,5,4,4,3,0,"[[False, 1, 1], [False, 2, 1], [False, 3, 1], [False, 4, 1]]","[[2750, 250, 0, 250], [2750, 500, 0, 250], [2750, 750, 0, 250], [2750, 1000, 0, 250]]","[[3955, 4011, 3367, 1901], [3705, 4011, 3367, 1901], [3455, 4011, 3367, 1901], [3205, 4011, 3367, 1901]]"
P589Fg010_1_P597Fg060_0,P589Fg010_P597Fg060,9,6,3,0,0,"[[False, 1, 0], [False, 1, 2], [False, 2, 0], [False, 2, 2], [False, 3, 0], [False, 3, 2]]","[[750, 250, 0, 0], [750, 250, 0, 500], [750, 500, 0, 0], [750, 500, 0, 500], [750, 750, 0, 0], [750, 750, 0, 500]]","[[3974, 2859, 3770, 2373], [3974, 2859, 3270, 2373], [3724, 2859, 3770, 2373], [3724, 2859, 3270, 2373], [3474, 2859, 3770, 2373], [3474, 2859, 3270, 2373]]"
P589Fg003_1_P593Fg004_0,P589Fg003_P593Fg004,7,7,7,2,0,"[[False, 1, 1], [False, 1, 2], [False, 2, 1], [False, 2, 2], [False, 3, 2], [False, 4, 1], [False, 4, 2]]","[[2750, 250, 0, 250], [2750, 250, 0, 500], [2750, 500, 0, 250], [2750, 500, 0, 500], [2750, 750, 0, 500], [2750, 1000, 0, 250], [2750, 1000, 0, 500]]","[[3955, 4011, 2804, 2227], [3955, 4011, 2804, 2477], [3705, 4011, 2804, 2227], [3705, 4011, 2804, 2477], [3455, 4011, 2804, 2477], [3205, 4011, 2804, 2227], [3205, 4011, 2804, 2477]]"
P590Fg035_1_P597Fg060_0,P590Fg035_P597Fg060,1,1,1,0,0,"[[False, 1, 0]]","[[1250, 250, 0, 0]]","[[3986, 2950, 3770, 2373]]"
P596Fg046_1_P597Fg046_1,P596Fg046_P597Fg046,2,2,2,1,0,"[[True, 1, 1], [True, 1, 0]]","[[750, 250, 500, 0], [750, 250, 500, 250]]","[[4038, 2654, 3710, 2481], [4038, 2654, 3460, 2481]]"
P596Fg068_1_P597Fg061_0,P596Fg068_P597Fg061,1,1,1,0,0,"[[False, 0, 0]]","[[250, 0, 0, 0]]","[[3982, 2466, 3963, 2070]]"
P596Fg022_1_P596Fg081_0,P596Fg022_P596Fg081,1,1,0,0,0,"[[False, 0, 2]]","[[750, 0, 0, 500]]","[[4082, 2348, 3762, 2717]]"
P589Fg002_1_P590Fg002_0,P589Fg002_P590Fg002,12,11,8,1,0,"[[False, 0, 1], [False, 0, 1], [False, 0, 3], [False, 1, 1], [False, 1, 1], [False, 1, 3], [False, 2, 1], [False, 3, 1], [False, 3, 3], [False, 4, 1], [False, 5, 1]]","[[2500, 0, 0, 250], [2500, 0, 0, 750], [2500, 250, 0, 250], [2500, 250, 0, 750], [2500, 0, 0, 250], [2500, 250, 0, 250], [2500, 500, 0, 250], [2500, 750, 0, 250], [2500, 750, 0, 750], [2500, 1000, 0, 250], [2500, 1250, 0, 250]]","[[4227, 3838, 3846, 1408], [4227, 3838, 3346, 1408], [3977, 3838, 3846, 1408], [3977, 3838, 3346, 1408], [4227, 3838, 3846, 1408], [3977, 3838, 3846, 1408], [3727, 3838, 3846, 1408], [3477, 3838, 3846, 1408], [3477, 3838, 3346, 1408], [3227, 3838, 3846, 1408], [2977, 3838, 3846, 1408]]"
P596Fg063_1_P598Fg014_0,P596Fg063_P598Fg014,1,1,1,0,0,"[[False, 0, 1]]","[[750, 0, 0, 250]]","[[3911, 2799, 3153, 1797]]"
P589Fg003_1_P598Fg017_0,P589Fg003_P598Fg017,3,3,2,2,1,"[[False, 1, 0], [False, 2, 1], [False, 4, 1]]","[[2750, 250, 0, 0], [2750, 500, 0, 250], [2750, 1000, 0, 250]]","[[3955, 4011, 3738, 1835], [3705, 4011, 3488, 1835], [3205, 4011, 3488, 1835]]"
P589Fg010_1_P597Fg012_0,P589Fg010_P597Fg012,3,3,3,2,0,"[[False, 1, 1], [False, 2, 1], [False, 3, 1]]","[[750, 250, 0, 250], [750, 500, 0, 250], [750, 750, 0, 250]]","[[3974, 2859, 3562, 2092], [3724, 2859, 3562, 2092], [3474, 2859, 3562, 2092]]"
P589Fg009_1_P596Fg054_0,P589Fg009_P596Fg054,1,1,1,0,0,"[[False, 1, 0]]","[[750, 250, 0, 0]]","[[3583, 2999, 4127, 2248]]"
P589Fg004_1_P598Fg020_0,P589Fg004_P598Fg020,3,3,1,1,0,"[[False, 3, 0], [False, 3, 2], [False, 3, 3]]","[[2750, 750, 0, 0], [2750, 750, 0, 500], [2750, 750, 0, 750]]","[[3429, 3968, 3894, 1606], [3429, 3968, 3394, 1606], [3429, 3968, 3144, 1606]]"
P596Fg036_1_P597Fg053_1,P596Fg036_P597Fg053,1,1,1,0,0,"[[True, 0, 1]]","[[500, 0, 750, 250]]","[[3721, 2204, 3219, 3001]]"
P596Fg038_1_P597Fg041_1,P596Fg038_P597Fg041,1,1,1,0,0,"[[True, 0, 0]]","[[500, 0, 1000, 0]]","[[3476, 2247, 3700, 2609]]"
P596Fg044_1_P597Fg025_0,P596Fg044_P597Fg025,4,4,4,1,0,"[[False, 0, 1], [False, 0, 2], [False, 1, 1], [False, 1, 2]]","[[750, 0, 0, 250], [750, 0, 0, 500], [750, 250, 0, 250], [750, 250, 0, 500]]","[[4138, 2572, 3847, 2210], [4138, 2572, 3597, 2210], [3888, 2572, 3847, 2210], [3888, 2572, 3597, 2210]]"
P589Fg003_1_P597Fg025_0,P589Fg003_P597Fg025,8,8,8,1,0,"[[False, 1, 1], [False, 1, 2], [False, 2, 1], [False, 2, 2], [False, 3, 1], [False, 3, 2], [False, 4, 1], [False, 4, 2]]","[[2750, 250, 0, 250], [2750, 250, 0, 500], [2750, 500, 0, 250], [2750, 500, 0, 500], [2750, 750, 0, 250], [2750, 750, 0, 500], [2750, 1000, 0, 250], [2750, 1000, 0, 500]]","[[3955, 4011, 3847, 2210], [3955, 4011, 3597, 2210], [3705, 4011, 3847, 2210], [3705, 4011, 3597, 2210], [3455, 4011, 3847, 2210], [3455, 4011, 3597, 2210], [3205, 4011, 3847, 2210], [3205, 4011, 3597, 2210]]"
P596Fg071_1_P598Fg002_0,P596Fg071_P598Fg002,1,1,0,0,0,"[[False, 0, 9]]","[[500, 0, 0, 2250]]","[[3995, 2871, 1103, 1434]]"
P596Fg005_0_P596Fg075_1,P596Fg005_P596Fg075,1,1,1,0,0,"[[False, 1, 1]]","[[0, 250, 250, 250]]","[[4067, 2058, 3916, 2694]]"
P596Fg055_1_P598Fg030_0,P596Fg055_P598Fg030,2,2,2,1,0,"[[False, 1, 0], [False, 2, 0]]","[[250, 250, 0, 0], [250, 500, 0, 0]]","[[3901, 2667, 3720, 1765], [3651, 2667, 3720, 1765]]"
